citypair,aircraft,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,quarter,year,revenue
DEN-ABQ,Boeing 737-700/700LR/Max 7,207.0,211.0,22043.0,29601.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-ATL,Boeing 737-700/700LR/Max 7,275.0,280.0,34258.0,39325.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-AUS,Boeing 737-700/700LR/Max 7,195.0,201.0,23886.0,27885.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-BDL,Boeing 737-700/700LR/Max 7,85.0,86.0,9641.0,12155.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-BNA,Boeing 737-300,97.0,102.0,11846.0,13697.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-BNA,Boeing 737-800,168.0,171.0,25816.0,29400.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-BOI,Boeing 737-300,52.0,53.0,6967.0,7376.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-BOS,Boeing 737-700/700LR/Max 7,110.0,115.0,14532.0,15730.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-BOS,Boeing 737-800,111.0,113.0,18168.0,19425.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-BUR,Boeing 737-700/700LR/Max 7,191.0,193.0,23617.0,27313.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-BWI,Boeing 737-700/700LR/Max 7,202.0,206.0,24292.0,28886.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-BWI,Boeing 737-800,227.0,233.0,34164.0,39725.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-CLE,Boeing 737-700/700LR/Max 7,26.0,27.0,3622.0,3718.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-CMH,Boeing 737-700/700LR/Max 7,68.0,69.0,8515.0,9724.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-CMH,Boeing 737-800,39.0,40.0,6567.0,6825.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-DAL,Boeing 737-300,144.0,146.0,17845.0,20526.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-DAL,Boeing 737-700/700LR/Max 7,290.0,302.0,37409.0,41470.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-DAL,Boeing 737-800,134.0,136.0,18908.0,23450.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-DTW,Boeing 737-800,73.0,76.0,12189.0,12775.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-EWR,Boeing 737-700/700LR/Max 7,229.0,230.0,28722.0,32747.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-GEG,Boeing 737-300,56.0,57.0,7431.0,7966.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-HOU,Boeing 737-300,60.0,62.0,7712.0,8478.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-HOU,Boeing 737-700/700LR/Max 7,295.0,300.0,34406.0,42185.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-HOU,Boeing 737-800,105.0,108.0,16190.0,18375.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-IAD,Boeing 737-700/700LR/Max 7,250.0,257.0,33533.0,35750.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-IND,Boeing 737-300,88.0,92.0,10182.0,12548.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-IND,Boeing 737-800,85.0,88.0,14070.0,14875.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-JAX,Boeing 737-700/700LR/Max 7,89.0,92.0,10958.0,12727.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-LAS,Boeing 737-700/700LR/Max 7,514.0,533.0,60290.0,73502.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-LAS,Boeing 737-800,132.0,136.0,18890.0,23100.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-LAX,Boeing 737-300,154.0,156.0,19962.0,21950.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-LAX,Boeing 737-700/700LR/Max 7,345.0,349.0,45071.0,49335.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-LAX,Boeing 737-800,109.0,111.0,17304.0,19075.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-LGA,Boeing 737-700/700LR/Max 7,180.0,182.0,24719.0,25740.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MCI,Boeing 737-300,104.0,105.0,13171.0,14662.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MCI,Boeing 737-700/700LR/Max 7,281.0,284.0,36191.0,40183.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MCI,Boeing 737-800,64.0,67.0,8433.0,11200.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MCO,Boeing 737-700/700LR/Max 7,159.0,163.0,20177.0,22737.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MCO,Boeing 737-800,198.0,203.0,30612.0,34650.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MDW,Boeing 737-700/700LR/Max 7,558.0,574.0,71695.0,79794.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MDW,Boeing 737-800,211.0,213.0,32854.0,36925.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MKE,Boeing 737-300,42.0,43.0,5122.0,5958.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MKE,Boeing 737-700/700LR/Max 7,159.0,161.0,21603.0,22737.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MSP,Boeing 737-300,94.0,98.0,12413.0,13238.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MSP,Boeing 737-700/700LR/Max 7,286.0,288.0,38903.0,40898.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MSP,Boeing 737-800,27.0,28.0,4671.0,4725.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-MSY,Boeing 737-800,55.0,56.0,9256.0,9625.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-OAK,Boeing 737-300,79.0,80.0,9586.0,11171.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-OAK,Boeing 737-700/700LR/Max 7,236.0,241.0,29372.0,33748.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-OAK,Boeing 737-800,47.0,48.0,7102.0,8225.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-OKC,Boeing 737-700/700LR/Max 7,239.0,242.0,29428.0,34177.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-OMA,Boeing 737-700/700LR/Max 7,235.0,238.0,29803.0,33605.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-PDX,Boeing 737-700/700LR/Max 7,127.0,131.0,17148.0,18161.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-PDX,Boeing 737-800,149.0,150.0,22933.0,26075.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-PHL,Boeing 737-700/700LR/Max 7,128.0,129.0,17629.0,18304.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-PHX,Boeing 737-300,121.0,123.0,15173.0,17231.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-PHX,Boeing 737-700/700LR/Max 7,373.0,378.0,47694.0,53339.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-PHX,Boeing 737-800,364.0,372.0,52818.0,63700.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-PIT,Boeing 737-300,8.0,9.0,1045.0,1138.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-RDU,Boeing 737-700/700LR/Max 7,149.0,151.0,18861.0,21307.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-RDU,Boeing 737-800,31.0,32.0,4706.0,5425.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-RNO,Boeing 737-700/700LR/Max 7,129.0,131.0,15777.0,18447.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-RNO,Boeing 737-800,38.0,40.0,3438.0,6650.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SAN,Boeing 737-300,98.0,99.0,11721.0,13732.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SAN,Boeing 737-700/700LR/Max 7,188.0,193.0,23036.0,26884.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SAN,Boeing 737-800,244.0,247.0,35561.0,42700.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SAT,Boeing 737-300,12.0,13.0,1282.0,1704.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SAT,Boeing 737-700/700LR/Max 7,242.0,250.0,29960.0,34606.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SDF,Boeing 737-300,23.0,26.0,2783.0,3289.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SEA,Boeing 737-700/700LR/Max 7,203.0,204.0,27186.0,29029.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SEA,Boeing 737-800,81.0,83.0,11315.0,14175.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SFO,Boeing 737-300,75.0,78.0,9853.0,10497.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SFO,Boeing 737-700/700LR/Max 7,193.0,196.0,24598.0,27599.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SFO,Boeing 737-800,85.0,86.0,11154.0,14875.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SJC,Boeing 737-300,28.0,29.0,3656.0,3974.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SJC,Boeing 737-700/700LR/Max 7,271.0,276.0,35935.0,38753.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SLC,Boeing 737-300,135.0,137.0,16724.0,19053.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SLC,Boeing 737-700/700LR/Max 7,225.0,230.0,28810.0,32175.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SLC,Boeing 737-800,136.0,139.0,20797.0,23800.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SMF,Boeing 737-300,91.0,92.0,12016.0,12923.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SMF,Boeing 737-700/700LR/Max 7,144.0,146.0,18562.0,20592.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SMF,Boeing 737-800,106.0,107.0,16074.0,18550.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-SNA,Boeing 737-700/700LR/Max 7,402.0,408.0,51233.0,57486.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-STL,Boeing 737-300,126.0,134.0,14560.0,17910.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-STL,Boeing 737-700/700LR/Max 7,194.0,195.0,23537.0,27742.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-STL,Boeing 737-800,48.0,49.0,6699.0,8400.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-TPA,Boeing 737-800,79.0,80.0,12796.0,13825.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-TUS,Boeing 737-300,16.0,17.0,1956.0,2288.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DEN-TUS,Boeing 737-700/700LR/Max 7,164.0,166.0,18192.0,23452.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DTW-BWI,Boeing 737-700/700LR/Max 7,189.0,190.0,23145.0,27027.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DTW-DAL,Boeing 737-700/700LR/Max 7,78.0,81.0,10419.0,11154.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DTW-DEN,Boeing 737-700/700LR/Max 7,98.0,100.0,12811.0,14014.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DTW-DEN,Boeing 737-800,32.0,33.0,5117.0,5600.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DTW-MDW,Boeing 737-700/700LR/Max 7,418.0,422.0,47531.0,59774.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DTW-PHX,Boeing 737-700/700LR/Max 7,108.0,109.0,14261.0,15444.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
DTW-PHX,Boeing 737-800,56.0,57.0,8940.0,9800.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
ECP-BWI,Boeing 737-700/700LR/Max 7,33.0,34.0,4010.0,4719.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
ECP-HOU,Boeing 737-700/700LR/Max 7,85.0,86.0,9911.0,12155.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
ELP-AUS,Boeing 737-300,93.0,96.0,8888.0,13029.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
ELP-DAL,Boeing 737-500,235.0,240.0,23392.0,28670.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
ELP-HOU,Boeing 737-300,114.0,117.0,13658.0,16020.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
ELP-LAS,Boeing 737-700/700LR/Max 7,145.0,146.0,15865.0,20735.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
EWR-AUS,Boeing 737-700/700LR/Max 7,154.0,155.0,20066.0,22022.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
EWR-DEN,Boeing 737-700/700LR/Max 7,230.0,235.0,27061.0,32890.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
EWR-MCO,Boeing 737-700/700LR/Max 7,156.0,158.0,18463.0,22308.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
EWR-MDW,Boeing 737-700/700LR/Max 7,556.0,567.0,61316.0,79508.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
EWR-STL,Boeing 737-700/700LR/Max 7,142.0,145.0,17450.0,20306.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-ATL,Boeing 737-700/700LR/Max 7,295.0,298.0,40109.0,42185.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-AUS,Boeing 737-700/700LR/Max 7,116.0,118.0,13882.0,16588.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-BDL,Boeing 737-700/700LR/Max 7,51.0,52.0,6894.0,7293.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-BNA,Boeing 737-300,123.0,125.0,15609.0,17235.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-BWI,Boeing 737-300,148.0,151.0,18190.0,21050.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-BWI,Boeing 737-700/700LR/Max 7,538.0,542.0,64523.0,76934.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-BWI,Boeing 737-800,203.0,204.0,31122.0,35525.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-CMH,Boeing 737-700/700LR/Max 7,88.0,89.0,11072.0,12584.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-DAL,Boeing 737-700/700LR/Max 7,208.0,209.0,26490.0,29744.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-DAL,Boeing 737-800,21.0,22.0,3420.0,3675.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-DEN,Boeing 737-700/700LR/Max 7,121.0,122.0,16943.0,17303.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-HOU,Boeing 737-700/700LR/Max 7,162.0,163.0,19840.0,23166.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-LAS,Boeing 737-700/700LR/Max 7,32.0,33.0,4466.0,4576.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-LAS,Boeing 737-800,57.0,58.0,9145.0,9975.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-MCI,Boeing 737-700/700LR/Max 7,101.0,102.0,13133.0,14443.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-MDW,Boeing 737-700/700LR/Max 7,175.0,177.0,24343.0,25025.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-MDW,Boeing 737-800,154.0,156.0,26077.0,26950.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-MSY,Boeing 737-300,47.0,48.0,5804.0,6511.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-PHX,Boeing 737-800,1.0,2.0,172.0,175.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FLL-STL,Boeing 737-700/700LR/Max 7,99.0,101.0,12333.0,14157.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FNT-MCO,Boeing 737-700/700LR/Max 7,15.0,16.0,1701.0,2145.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
FNT-MDW,Boeing 737-700/700LR/Max 7,221.0,227.0,17967.0,31603.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
GEG-BOI,Boeing 737-300,61.0,63.0,5822.0,8657.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
GEG-DEN,Boeing 737-300,42.0,43.0,5455.0,5988.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
GEG-DEN,Boeing 737-700/700LR/Max 7,58.0,60.0,7302.0,8294.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
GEG-DEN,Boeing 737-800,79.0,81.0,10849.0,13825.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
GEG-LAS,Boeing 737-700/700LR/Max 7,118.0,119.0,14654.0,16874.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
GRR-DEN,Boeing 737-300,38.0,40.0,3990.0,5416.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
GRR-DEN,Boeing 737-700/700LR/Max 7,50.0,51.0,6005.0,7150.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
GRR-TPA,Boeing 737-300,1.0,2.0,115.0,143.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-ABQ,Boeing 737-300,99.0,100.0,11815.0,13887.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-ATL,Boeing 737-300,224.0,227.0,26711.0,31624.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-ATL,Boeing 737-700/700LR/Max 7,215.0,218.0,27329.0,30745.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-AUS,Boeing 737-300,99.0,100.0,8658.0,14103.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-BNA,Boeing 737-700/700LR/Max 7,225.0,229.0,25417.0,32175.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-BOS,Boeing 737-700/700LR/Max 7,159.0,162.0,21715.0,22737.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-BWI,Boeing 737-700/700LR/Max 7,209.0,210.0,25798.0,29887.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-BWI,Boeing 737-800,65.0,66.0,10203.0,11375.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-CHS,Boeing 737-300,32.0,34.0,4093.0,4552.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-CLT,Boeing 737-700/700LR/Max 7,95.0,96.0,10696.0,13585.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-CRP,Boeing 737-300,88.0,89.0,6996.0,12344.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-CRP,Boeing 737-700/700LR/Max 7,244.0,247.0,21021.0,34892.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-DAL,Boeing 737-300,335.0,347.0,38317.0,46969.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-DAL,Boeing 737-500,393.0,431.0,39774.0,47946.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-DAL,Boeing 737-700/700LR/Max 7,781.0,828.0,87122.0,111683.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-DAL,Boeing 737-800,63.0,65.0,7601.0,11025.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-DCA,Boeing 737-700/700LR/Max 7,326.0,331.0,40656.0,46618.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-DEN,Boeing 737-300,116.0,122.0,14371.0,16486.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-DEN,Boeing 737-700/700LR/Max 7,334.0,339.0,43235.0,47762.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-ECP,Boeing 737-300,65.0,66.0,7876.0,9031.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-ELP,Boeing 737-300,128.0,130.0,14386.0,17896.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-ELP,Boeing 737-500,19.0,20.0,2026.0,2318.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-ELP,Boeing 737-700/700LR/Max 7,94.0,95.0,10962.0,13442.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-FLL,Boeing 737-700/700LR/Max 7,93.0,96.0,12402.0,13299.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-FLL,Boeing 737-800,56.0,58.0,8462.0,9800.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-HRL,Boeing 737-300,133.0,134.0,13611.0,18791.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-HRL,Boeing 737-500,100.0,104.0,9753.0,12200.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-IND,Boeing 737-300,76.0,78.0,9745.0,10670.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-IND,Boeing 737-700/700LR/Max 7,80.0,81.0,9425.0,11440.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-LAS,Boeing 737-700/700LR/Max 7,209.0,210.0,25512.0,29887.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-LAS,Boeing 737-800,172.0,174.0,26775.0,30100.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-LAX,Boeing 737-700/700LR/Max 7,356.0,360.0,48438.0,50908.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-LGA,Boeing 737-700/700LR/Max 7,246.0,250.0,34244.0,35178.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-MAF,Boeing 737-700/700LR/Max 7,159.0,164.0,14808.0,22737.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-MCI,Boeing 737-700/700LR/Max 7,111.0,112.0,13003.0,15873.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-MCO,Boeing 737-700/700LR/Max 7,135.0,137.0,17211.0,19305.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-MCO,Boeing 737-800,121.0,122.0,18634.0,21175.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-MDW,Boeing 737-700/700LR/Max 7,376.0,384.0,51637.0,53768.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-MDW,Boeing 737-800,151.0,152.0,24690.0,26425.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-MEM,Boeing 737-300,56.0,58.0,5407.0,7978.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-MEM,Boeing 737-700/700LR/Max 7,100.0,102.0,11312.0,14300.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-MSY,Boeing 737-700/700LR/Max 7,658.0,671.0,69507.0,94094.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-OAK,Boeing 737-700/700LR/Max 7,133.0,135.0,16599.0,19019.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-OKC,Boeing 737-300,120.0,122.0,14471.0,17088.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-OKC,Boeing 737-700/700LR/Max 7,208.0,210.0,18591.0,29744.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-PHX,Boeing 737-300,47.0,48.0,5545.0,6613.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-PHX,Boeing 737-700/700LR/Max 7,267.0,272.0,32218.0,38181.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-PNS,Boeing 737-700/700LR/Max 7,83.0,86.0,10284.0,11869.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-SAN,Boeing 737-700/700LR/Max 7,61.0,62.0,6703.0,8723.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-SAN,Boeing 737-800,119.0,120.0,18859.0,20825.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-SAT,Boeing 737-700/700LR/Max 7,304.0,305.0,32048.0,43472.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-SNA,Boeing 737-700/700LR/Max 7,88.0,89.0,9808.0,12584.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-STL,Boeing 737-300,122.0,123.0,13315.0,17266.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-STL,Boeing 737-700/700LR/Max 7,217.0,220.0,26020.0,31031.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
HOU-TPA,Boeing 737-300,71.0,72.0,9209.0,10045.0,45.71042857142858,43.38828154687501,4108196.0,2,2016,5384
